,Epsilon,Operations,Rewards,Buy and hold,Drawdowns,Mean Rewards,Mean Buy and Holds,Mean Drawdowns
2378,-0.129988,5,-11.88455,-8.416402748,0.3695742,19.71659651,22.285116,0.298750503
2379,-0.130469,6,-29.658635,-25.84934025,0.344311741,18.77424674,21.322687,0.300136724
2380,-0.13095,6,84.111074,81.87622294,0.197373731,18.70866778,21.24111453,0.300136724
2381,-0.131431,6,-29.531716,-25.84934025,0.34043847,18.13120343,20.69419196,0.299845366
2382,-0.131912,6,-34.405775,-31.89126774,0.354795303,17.5685898,20.15762769,0.300934028
2383,-0.132393,6,-9.471996,-6.29303394,0.368485479,17.20367953,19.81236195,0.300923141
2384,-0.132874,6,87.925518,91.24178693,0.197373728,18.41603024,21.03067984,0.299331842
2385,-0.133355,1,45.940402,47.86170722,0.197373728,18.57270133,21.23234137,0.298828879
2386,-0.133836,2,9.757376,10.19610257,0.360785786,18.76807768,21.40220786,0.298740995
2387,-0.134317,5,59.992968,53.07802041,0.19737373,19.73690657,22.24231067,0.296946397
2388,-0.134798,6,75.858562,79.23767471,0.206646899,20.85033393,23.34371246,0.295305233
2389,-0.135279,7,1.37336,2.047623887,0.370886228,20.04872317,22.51023927,0.297065686
2390,-0.13576,6,-23.056523,-18.26365219,0.368471855,20.18251686,22.65033348,0.296969229
2391,-0.136241,1,16.696205,17.88055508,0.309554096,20.09377209,22.58515559,0.29758807
2392,-0.136722,5,84.733085,89.18778378,0.197373731,21.29937719,23.78842221,0.295855557
2393,-0.137203,6,-26.400339,-24.6244009,0.362508713,20.76668155,23.24282165,0.295788419
2394,-0.137684,8,-27.290846,-24.39773681,0.34373666,19.6625992,22.14257605,0.297300794
2395,-0.138165,6,84.480136,85.62682395,0.195500467,20.87893727,23.32459087,0.29553639
2396,-0.138646,6,-13.312025,-10.02822231,0.368692518,19.95423567,22.42503635,0.297249577
2397,-0.139127,1,14.798466,13.2437524,0.364432565,20.15300926,22.54981047,0.297198161
2398,-0.139608,5,84.865992,89.18778378,0.197373727,20.80041045,23.23048508,0.295471729
2399,-0.140089,8,-31.819678,-29.16853885,0.343508068,20.30698552,22.75959407,0.29519223
2400,-0.14057,1,31.401036,33.03269694,0.247669974,20.78560467,23.20021314,0.293975448
2401,-0.141051,5,-34.226226,-31.18371364,0.35941559,20.6491776,23.03403598,0.293873861
2402,-0.141532,7,-34.19084,-31.49665742,0.354408423,20.6201583,23.00319216,0.294017438
2403,-0.142013,2,27.68838,28.49892233,0.216345084,20.32936755,22.6833839,0.294095609
2404,-0.142494,7,-35.759566,-30.9025042,0.373617917,20.33677676,22.69616785,0.294138858
2405,-0.142975,6,-34.252814,-31.18128289,0.35508819,19.2310365,21.59197827,0.295595546
2406,-0.143456,6,82.311259,83.59699554,0.207157301,19.73918168,22.11437064,0.295243149
2407,-0.143937,1,26.487572,26.59912706,0.369574205,20.34861926,22.69532849,0.295368933
2408,-0.144418,1,21.670618,24.90283152,0.369574205,20.66259613,23.01226227,0.295368933
2409,-0.144899,6,80.67454,81.61607659,0.197373728,20.36548928,22.67141117,0.295368933
2410,-0.14538,6,-34.215386,-32.72372303,0.362548065,20.23467951,22.5345439,0.295547353
2411,-0.145861,5,-35.855605,-32.84578421,0.370340232,18.99835257,21.35587907,0.297277018
2412,-0.146342,7,-34.050829,-31.12077282,0.356598116,18.05810853,20.42961339,0.29875045
2413,-0.146823,7,-28.356136,-25.22102757,0.344068767,18.08199657,20.4566273,0.298791248
2414,-0.147304,6,78.255834,79.91065068,0.19737373,18.01142336,20.41161855,0.29865951
2415,-0.147785,5,81.756109,85.9152389,0.197373734,19.17999355,21.57119233,0.297100944
2416,-0.148266,1,20.969966,20.93227438,0.247669976,19.70479835,22.0670441,0.296189062
2417,-0.148747,1,20.842042,22.57633047,0.367320962,19.28726124,21.61747825,0.297895482
2418,-0.149228,3,22.357033,20.89285461,0.247669975,19.38419377,21.69852152,0.296764324
2419,-0.149709,1,62.447826,62.23041913,0.197373723,20.31785549,22.60638422,0.295335691
2420,-0.15019,4,82.38735,89.97788811,0.197373731,20.30799682,22.62282541,0.295361752
2421,-0.150671,6,-11.566729,-8.323201353,0.369574203,20.40226102,22.72127216,0.295361752
2422,-0.151152,8,-28.085088,-25.11183172,0.345599267,20.15670462,22.42225048,0.295122003
2423,-0.151633,1,25.47734,24.84196071,0.247669972,20.01731727,22.2675879,0.295124441
2424,-0.152114,3,100.937434,95.19824137,0.197373729,21.29830578,23.45389048,0.293655061
2425,-0.152595,5,-22.636876,-21.01545669,0.344706015,20.25995414,22.42706055,0.295128384
2426,-0.153076,7,-33.634556,-31.15927776,0.3531166,20.16692798,22.32166839,0.29523097
2427,-0.153557,2,29.766348,29.04259793,0.247669971,20.13861613,22.30420375,0.29523097
2428,-0.154038,1,15.066875,13.88647307,0.3138633,19.96658291,22.10151483,0.294658982
2429,-0.154519,1,25.101892,24.94802716,0.369574202,19.37107382,21.45911726,0.296380987
2430,-0.155,3,11.801784,11.82795699,0.361059807,19.35321042,21.44146161,0.297008894
2431,-0.155481,5,56.167637,60.47974824,0.208813918,19.56775525,21.69598468,0.296620333
2432,-0.155962,6,-26.345194,-23.17600735,0.344311742,19.66867377,21.78695534,0.296282162
2433,-0.156443,2,31.16734,31.35775862,0.246395122,19.86184985,21.98225335,0.295138255
2434,-0.156924,5,84.125691,88.3536245,0.196194865,19.9258499,22.07366263,0.295126467
2435,-0.157405,6,-31.47761,-28.9960421,0.341973735,19.78972906,21.91066911,0.294856139
2436,-0.157886,1,79.349726,83.33333333,0.197373726,20.8528778,22.98737682,0.293386916
2437,-0.158367,1,77.725686,79.21269679,0.197373724,21.50892011,23.63706808,0.291664912
2438,-0.158848,8,79.381727,91.49740635,0.1892304,22.40191655,24.61994761,0.289861474
2439,-0.159329,1,28.15134,28.3438275,0.174434309,21.89896715,24.11526376,0.289632079
2440,-0.15981,1,21.929711,22.76231831,0.298269093,21.27047042,23.4510091,0.290641033
2441,-0.160291,2,35.439884,35.72344494,0.247669976,21.94516241,24.10292935,0.289611763
2442,-0.160772,5,1.482792,5.423514002,0.369574202,21.2307602,23.43507474,0.291333767
2443,-0.161253,1,16.141434,15.89580286,0.313863298,21.21283596,23.39789195,0.290780384
2444,-0.161734,1,40.399312,43.60067515,0.184268785,20.63157342,22.81418671,0.290538358
2445,-0.162215,5,-26.505422,-24.72159198,0.339833688,20.46482397,22.59899881,0.290260965
2446,-0.162696,5,-31.438303,-28.60792902,0.34361465,20.0200945,22.17127429,0.290019379
2447,-0.163177,6,-35.043302,-32.34657776,0.364985896,19.77115311,21.89797974,0.289975818
2448,-0.163658,2,18.18611,17.92056246,0.369574201,19.61786766,21.75493926,0.291217061
2449,-0.164139,5,87.62012,92.6614071,0.210600616,19.57613257,21.78089276,0.29134933
2450,-0.16462,8,-31.910625,-28.98480104,0.339657866,19.59082955,21.79694477,0.291174044
2451,-0.165101,8,-29.57041,-27.02576237,0.344311747,19.226294,21.36512234,0.290949924
2452,-0.165582,2,39.130882,36.13756879,0.178175425,18.76845572,20.81141569,0.290646098
2453,-0.166063,5,75.610971,79.35792492,0.194679997,19.47267019,21.54491002,0.288896154
2454,-0.166544,1,84.105813,80.57318766,0.197373726,19.53838282,21.56291867,0.2888978
2455,-0.167025,1,32.922959,31.52470779,0.247669974,20.15560493,22.12540017,0.287945909
2456,-0.167506,1,15.104367,13.2437524,0.369574199,20.65775424,22.57747108,0.287992113
2457,-0.167987,1,90.314921,90.38149216,0.197373729,21.65460281,23.51248502,0.286280326
2458,-0.168468,2,35.969652,39.16082294,0.247669976,22.09467633,23.94727556,0.285061284
2459,-0.168949,7,-36.603125,-31.75627957,0.369290607,21.52981996,23.4398139,0.28627749
2460,-0.16943,7,-36.414041,-31.49639161,0.372610474,20.63407979,22.56533941,0.288029858
2461,-0.169911,5,-12.962963,-10.02822231,0.369574207,20.0435339,21.95195501,0.289751862
2462,-0.170392,2,32.181869,33.97618835,0.24766997,20.1412526,22.04998183,0.28853282
2463,-0.170873,1,91.162871,94.70597716,0.197373725,20.53254158,22.46927903,0.288550881
2464,-0.171354,1,60.700498,53.07802041,0.19737373,21.51144114,23.32667964,0.286798905
2465,-0.171835,6,-31.483732,-28.60792902,0.34326404,21.48959628,23.30530639,0.286788428
2466,-0.172316,6,86.400934,84.93323032,0.197373729,22.10159532,23.88960887,0.285075005
2467,-0.172797,5,-10.144153,-5.543475876,0.369574204,21.08520781,22.83697201,0.286797009
2468,-0.173278,1,27.659901,28.49892233,0.216010485,20.38336762,22.14468325,0.286983377
2469,-0.173759,3,37.124696,36.37279078,0.185583719,20.4258449,22.20142384,0.287094871
2470,-0.17424,5,-8.65219,-6.29303394,0.369574205,20.65478713,22.42845392,0.287370876
2471,-0.174721,1,13.570116,13.30034643,0.366727614,20.02522488,21.7841126,0.289064415
2472,-0.175202,6,-33.277134,-30.59000175,0.35619079,20.02937614,21.754825,0.288904766
2473,-0.175683,8,-33.258027,-27.66124194,0.36653844,19.37412164,21.15749136,0.290093451
2474,-0.176164,5,-35.879622,-32.61357981,0.370124026,18.22395559,20.01562668,0.291806304
2475,-0.176645,1,103.867056,102.3123121,0.197373728,19.03808505,20.81875044,0.291303341
2476,-0.177126,5,86.621115,84.93323032,0.197373732,19.77023617,21.53194408,0.289583409
2477,-0.177607,9,-27.097373,-22.95121533,0.337298156,19.85925553,21.61682744,0.289244563
2478,-0.178088,5,-35.612792,-33.05204952,0.367058352,19.62197311,21.37047097,0.289219404
2479,-0.178569,1,79.212953,78.80399082,0.195894739,20.71068899,22.41700428,0.287735234
2480,-0.17905,10,-33.253115,-29.80550936,0.345481249,19.5370471,21.30018696,0.28921631
2481,-0.179531,3,99.148779,112.90851,0.19737373,20.82385205,22.68776546,0.287785662
2482,-0.180012,3,79.478891,78.81658649,0.197373724,21.96269871,23.79484401,0.286211446
2483,-0.180493,6,-31.97555,-29.38772891,0.350510613,21.73766317,23.56389706,0.286031698
2484,-0.180974,5,84.306507,84.41152656,0.21034892,21.70147306,23.49559445,0.28616145
2485,-0.181455,1,27.699051,28.03210856,0.247669973,21.51905955,23.29729847,0.286664412
2486,-0.181936,7,-26.163965,-22.59479669,0.344311742,21.15984614,22.96938947,0.286499672
2487,-0.182417,2,27.252055,29.60523474,0.247669973,20.83243701,22.73466162,0.287002634
2488,-0.182898,7,-35.441936,-30.78489705,0.355555827,19.71943203,21.6344359,0.288491723
2489,-0.183379,7,81.684553,78.42630537,0.197373727,20.52254396,22.39822271,0.286756598
2490,-0.18386,7,-34.38213,-31.89126774,0.354552242,20.40928789,22.26194656,0.286617402
2491,-0.184341,5,84.027012,81.87622294,0.197373726,21.08259596,22.90190324,0.285495598
2492,-0.184822,9,-36.881346,-32.10036559,0.37438911,19.86645165,21.68902174,0.287265752
2493,-0.185303,7,-36.024645,-31.13887913,0.372684896,19.77020859,21.62387696,0.287367514
2494,-0.185784,1,31.360144,31.21880853,0.247669972,20.35671849,22.18004241,0.286406847
2495,-0.186265,5,21.167679,22.10747996,0.247669972,19.72359392,21.54484897,0.286928542
2496,-0.186746,2,33.997053,33.56210956,0.369574204,20.1966847,21.98075229,0.286937359
2497,-0.187227,5,81.811585,85.9152389,0.19737373,20.86681589,22.70746716,0.285266771
2498,-0.187708,1,79.649857,78.09116308,0.197373727,20.81465454,22.59650095,0.285266771
2499,-0.188189,4,17.1652,17.14870457,0.369399588,21.30450332,23.05967339,0.285525686
2500,-0.18867,1,12.66065,12.51481461,0.369574206,21.11709946,22.85449456,0.286744728
2501,-0.189151,2,11.898942,12.51481461,0.369574205,21.57835114,23.29147984,0.286846314
2502,-0.189632,1,26.066697,25.05882353,0.174434309,22.18092651,23.85703465,0.285046573
2503,-0.190113,3,32.230189,32.98648319,0.369574204,22.2263446,23.90191026,0.286578864
2504,-0.190594,2,32.521652,36.39534213,0.18117412,22.90915678,24.57488873,0.284654427
2505,-0.191075,1,79.0997,79.03050471,0.197373723,24.04268192,25.6770066,0.283077282
2506,-0.191556,2,14.01502,16.03619132,0.369574201,23.35971953,25.00139856,0.284701451
2507,-0.192037,6,65.259275,70.39355937,0.208790506,23.74743656,25.43934288,0.283093614
2508,-0.192518,6,-34.835428,-32.49465059,0.354761157,23.1823761,24.86536806,0.282945483
2509,-0.192999,2,55.798258,52.90615151,0.197373725,22.93361328,24.57826881,0.282945483
2510,-0.19348,7,-28.800003,-24.72344262,0.343726021,22.98776711,24.65827162,0.282757263
2511,-0.193961,5,-29.02229,-25.6138861,0.344311745,23.05610026,24.7305906,0.282496978
2512,-0.194442,2,37.017486,31.33882911,0.183230464,23.76678341,25.35518662,0.280763302
2513,-0.194923,4,52.703716,58.59495962,0.197373727,24.57738193,26.19334649,0.279296351
2514,-0.195404,1,55.562151,51.73160173,0.197373729,24.3504451,25.911556,0.279296351
2515,-0.195885,1,28.214719,28.84291667,0.369574203,23.8150312,25.34083278,0.281018356
2516,-0.196366,5,-31.269454,-28.60792902,0.34361465,23.292637,24.84543074,0.281977803
2517,-0.196847,1,9.861756,10.19610257,0.360785786,23.18283414,24.72162846,0.281912451
2518,-0.197328,6,85.996805,87.70110667,0.195784574,23.81923186,25.38971098,0.281393597
2519,-0.197809,7,-32.241949,-29.28353064,0.343701997,22.87233411,24.47457149,0.282856879
2520,-0.19829,3,102.439582,104.23058,0.197107478,23.07285643,24.6170984,0.282854217
2521,-0.198771,6,86.204569,85.02069821,0.197373728,24.05056941,25.5505374,0.281132212
2522,-0.199252,1,77.451718,79.68983806,0.197373731,25.10593747,26.5985541,0.279649957
2523,-0.199733,3,53.086661,55.95105673,0.197373735,25.38203068,26.90964506,0.279146994
2524,-0.200214,1,31.907752,31.7482572,0.247669973,24.69173386,26.27514522,0.279649957
2525,-0.200695,1,34.535771,35.02744151,0.246913963,25.26346033,26.8355742,0.278672036
2526,-0.201176,6,97.937726,101.971199,0.207616179,26.57918315,28.16687897,0.277217032
2527,-0.201657,5,-25.712733,-20.53116214,0.366672955,26.02439234,27.67114137,0.278407062
2528,-0.202138,1,12.621672,14.37913481,0.360785793,25.99994031,27.67606798,0.278876287
2529,-0.202619,7,-28.057275,-25.57007482,0.343927126,25.46834864,27.17088696,0.278619816
2530,-0.2031,6,-30.485179,-27.94224867,0.350048692,25.04547901,26.77318491,0.278509705
2531,-0.203581,1,21.634683,22.07707526,0.369574205,24.70014947,26.38915818,0.280117308
2532,-0.204062,3,5.39931,6.170052671,0.369574202,25.01759451,26.68261878,0.280369932
2533,-0.204543,4,4.45237,9.994118199,0.369574203,24.75044481,26.46898237,0.281601723
2534,-0.205024,7,-36.021324,-31.03525924,0.36021323,23.54897466,25.27509353,0.283241907
2535,-0.205505,5,-34.1853,-31.62279548,0.356904458,23.52189776,25.248826,0.283391214
2536,-0.205986,6,-25.888471,-22.80525555,0.344311746,22.46951579,24.18744011,0.284860594
2537,-0.206467,1,30.523439,30.31056887,0.369574203,21.99749332,23.69841883,0.286582599
2538,-0.206948,6,-21.382755,-19.03699604,0.344706027,20.9898485,22.59307481,0.288137355
2539,-0.207429,5,-9.061511,-3.119901386,0.367537117,20.61771999,22.27843752,0.290068384
2540,-0.20791,1,6.377684,6.465517241,0.360785786,20.46219972,22.11546951,0.29069355
2541,-0.208391,6,-25.616726,-22.97749173,0.34703372,19.85163362,21.52846014,0.291687188
2542,-0.208872,3,78.840457,78.8122132,0.197373733,20.62521027,22.26234713,0.289965183
2543,-0.209353,6,72.612639,74.7387747,0.195976197,21.18992232,22.85077685,0.288786312
2544,-0.209834,7,-9.701922,-3.202801493,0.370311686,20.68890998,22.38274209,0.290646741
2545,-0.210315,1,23.950859,23.77755376,0.246420123,21.19347279,22.86773354,0.289712606
2546,-0.210796,5,4.259042,9.994118199,0.3695742,21.55044624,23.25375402,0.289972201
2547,-0.211277,1,51.114461,46.85537736,0.197373723,22.41202387,24.04577357,0.288296079
2548,-0.211758,1,23.785675,23.91544708,0.369574203,22.46801952,24.10572241,0.288296079
2549,-0.212239,5,77.54512,74.61873027,0.210953697,22.36726952,23.92529565,0.28829961
2550,-0.21272,8,-28.118757,-23.19345661,0.345013549,22.4051882,23.98320909,0.288353167
2551,-0.213201,3,32.163748,31.35775862,0.245751256,23.02252978,24.5670443,0.287367562
2552,-0.213682,9,-35.777784,-31.23374366,0.370403051,22.27344312,23.89333117,0.289289838
2553,-0.214163,6,-36.237263,-33.0884467,0.36803946,21.15496078,22.76886746,0.291023433
2554,-0.214644,2,31.099757,32.18193544,0.247669976,20.62490022,22.28495494,0.291526395
2555,-0.215125,1,21.876197,21.02008288,0.247669974,20.5144326,22.17990869,0.291526395
2556,-0.215606,5,-28.983648,-27.55424,0.344311747,20.07355245,21.77192876,0.291273771
2557,-0.216087,5,-8.716748,-6.374425465,0.369574201,19.08323576,20.80436959,0.292995776
2558,-0.216568,10,-39.783862,-35.40464295,0.39783865,18.32570062,20.05871493,0.294497462
2559,-0.217049,5,-30.346261,-25.62130524,0.344311747,18.38826926,20.12006467,0.294247674
2560,-0.21753,4,21.127274,23.10155409,0.368569066,18.96368241,20.66604413,0.29420726
2561,-0.218011,8,-28.982708,-25.41571174,0.343889085,18.80348496,20.51216923,0.293950409
2562,-0.218492,8,80.392042,83.85772914,0.214256328,19.28558669,21.01098464,0.293616272
2563,-0.218973,1,24.016945,25.46193096,0.247669975,18.61412743,20.31854418,0.294119235
2564,-0.219454,5,-32.031881,-30.02404146,0.352929346,17.68680364,19.48752356,0.295674791
2565,-0.219935,5,-9.168923,-3.119901386,0.369574198,17.90995173,19.74240384,0.295937892
2566,-0.220416,8,-39.739698,-35.11992418,0.39874235,16.64854541,18.54187229,0.297951579
2567,-0.220897,2,32.752725,33.57750727,0.369574202,17.07751419,18.93308212,0.297951579
2568,-0.221378,5,72.953501,72.20897531,0.197373729,17.53045019,19.37018265,0.297765211
2569,-0.221859,5,87.099377,86.49140563,0.197373725,18.030197,19.8713688,0.297883111
2570,-0.22234,5,-28.675882,-25.65266216,0.340503265,17.82996008,19.67777252,0.297592402
2571,-0.222821,10,-37.086028,-30.93226004,0.37858568,17.32339864,19.23544646,0.297710982
2572,-0.223302,5,-34.448019,-31.49665742,0.3569951,17.31168979,19.2263799,0.297719025
2573,-0.223783,8,-30.898813,-28.49219844,0.335247857,17.33528193,19.21807033,0.29740612
2574,-0.224264,6,-30.923365,-28.04619257,0.340878385,17.3848445,19.26374421,0.297113663
2575,-0.224745,2,20.678889,23.6046138,0.247669976,16.55296283,18.47666722,0.297616626
2576,-0.225226,8,-34.144845,-30.81025198,0.35753438,15.34530323,17.3192324,0.299218232
2577,-0.225707,1,20.285505,22.53869654,0.247669971,15.81913201,17.77413152,0.29832195
2578,-0.226188,7,-26.822982,-25.93134632,0.340053867,15.90703011,17.84533855,0.298051905
2579,-0.226669,5,-26.801779,-24.6244009,0.365639436,14.84688279,16.81105463,0.299749352
2580,-0.22715,7,-36.375881,-31.10972372,0.373443667,14.81565513,16.79801249,0.300028977
2581,-0.227631,5,87.472676,87.70110667,0.19737373,14.6988941,16.54593846,0.300028977
2582,-0.228112,2,34.08482,34.25487197,0.247669972,14.24495339,16.10032131,0.300531939
2583,-0.228593,5,-29.561196,-26.52985158,0.344311744,14.26909693,16.12890008,0.30046995
2584,-0.229074,3,26.821685,25.34659405,0.247669971,13.69424871,15.53825076,0.300843161
2585,-0.229555,6,80.993995,77.61315576,0.197373726,14.22719815,16.03406123,0.300340198
2586,-0.230036,1,79.32131,81.03737629,0.195434192,15.2820509,17.07038296,0.298851423
2587,-0.230517,5,-29.733393,-27.32532816,0.344311742,14.71219642,16.50107733,0.299817841
2588,-0.230998,1,21.929711,22.76231831,0.298269093,15.28591289,17.03654949,0.299244973
2589,-0.231479,5,91.812582,92.66289901,0.197373731,15.38719318,17.17891542,0.299244973
2590,-0.23196,6,-30.982116,-28.04619257,0.34044349,15.42119332,17.21736617,0.299103886
2591,-0.232441,3,31.46412,33.79045356,0.3687087,14.8955644,16.73650848,0.300817236
2592,-0.232922,2,68.344389,71.49288235,0.197373726,15.94782175,17.77244096,0.299047082
2593,-0.233403,1,17.05268,17.75773733,0.313863302,16.478595,18.26140712,0.298458866
2594,-0.233884,7,-24.45626,-22.84123308,0.344311746,15.92043096,17.72080671,0.299425284
2595,-0.234365,6,83.556842,86.51998487,0.197373731,16.54432259,18.36493176,0.298922321
2596,-0.234846,6,-31.243405,-27.78499744,0.344311745,15.89191801,17.75146069,0.298669697
2597,-0.235327,7,-35.710549,-31.03258297,0.36998801,14.71669667,16.58198247,0.300395839
2598,-0.235808,8,61.358868,61.50579559,0.208153091,14.53378678,16.41612879,0.300503633
2599,-0.236289,1,17.996273,17.92056246,0.367924706,14.54209751,16.42384737,0.300488884
2600,-0.23677,6,-35.345428,-33.05204952,0.364405413,14.06203673,15.96817873,0.300437196
2601,-0.237251,1,77.992475,81.19382713,0.197373726,14.72297206,16.65496886,0.298715191
2602,-0.237732,7,-36.241352,-31.00860932,0.364908819,14.09989157,16.09429453,0.300619937
2603,-0.238213,5,-34.062402,-31.49665742,0.353027576,13.43696566,15.44946312,0.30045447
2604,-0.238694,5,-23.569052,-17.44194565,0.369574197,12.87605862,14.91109024,0.302338471
2605,-0.239175,2,14.812195,17.86437006,0.312943512,12.23318357,14.2994289,0.303494169
2606,-0.239656,1,24.264394,25.54153149,0.174434306,12.33567731,14.3944823,0.30154277
2607,-0.240137,1,18.254188,17.69742136,0.369574205,11.86562644,13.86752092,0.303150607
2608,-0.240618,1,26.487572,26.59912706,0.369574205,12.47885644,14.4584587,0.303298737
2609,-0.241099,5,-30.10186,-25.73155022,0.338958047,11.61985526,13.67208168,0.304714581
2610,-0.24158,4,32.426603,31.35775862,0.247852281,12.23212132,14.23289369,0.303755843
2611,-0.242061,3,32.126312,30.31208269,0.174434307,12.84360734,14.79215338,0.302057069
2612,-0.242542,5,-8.758108,-6.374425465,0.369574201,12.3858514,14.41502083,0.303920506
2613,-0.243023,1,22.480023,21.70229338,0.247669973,12.08361447,14.04609417,0.304423469
2614,-0.243504,1,28.985026,29.8525561,0.247669975,11.81784322,13.82730371,0.304926431
2615,-0.243985,6,-30.964701,-27.97485494,0.342004484,11.22604902,13.259126,0.304650734
2616,-0.244466,1,28.529693,31.65517263,0.17842812,11.82404049,13.86175701,0.302998869
2617,-0.244947,7,81.660671,82.61437454,0.19737373,12.54202964,14.58593973,0.301364748
2618,-0.245428,1,17.895708,19.37047615,0.296864902,11.86101867,13.90263343,0.302375551
2619,-0.245909,5,14.230197,13.61386646,0.369519388,12.32574013,14.3316074,0.302633725
2620,-0.24639,6,-26.207839,-23.60921986,0.341723719,11.03926592,13.0532094,0.304079888
2621,-0.246871,2,15.055901,14.64258773,0.365337844,10.32777924,12.3494283,0.305759529
2622,-0.247352,6,-26.350955,-23.77135021,0.369117229,9.28975251,11.31481641,0.307476964
2623,-0.247833,2,76.89736,78.00472016,0.197373726,9.5278595,11.53535305,0.307476964
2624,-0.248314,5,-9.129046,-3.119901386,0.369574198,9.11749152,11.18667146,0.308696006
2625,-0.248795,4,32.357107,33.79045356,0.368750183,9.09570488,11.17430158,0.309914368
2626,-0.249276,7,-36.071613,-31.23374366,0.373547977,7.75561149,9.842252156,0.311573686
2627,-0.249757,9,-36.345049,-31.75087554,0.365949754,7.64928833,9.730055022,0.311566454
2628,-0.250238,2,11.85768,11.82795699,0.360785786,7.64164841,9.704543244,0.311566454
2629,-0.250719,1,40.379644,40.54948372,0.247669978,8.3260176,10.36573883,0.310603883
2630,-0.2512,1,25.101892,24.94802716,0.369574202,8.88188831,10.89464159,0.310799138
2631,-0.251681,6,-28.397612,-25.50971713,0.34195871,8.38156536,10.41877366,0.310522983
2632,-0.252162,1,90.66897,90.03347075,0.19737373,9.23426196,11.25740784,0.308800978
2633,-0.252643,1,18.254188,17.69742136,0.369574205,9.37228014,11.33444088,0.308800978
2634,-0.253124,1,51.114461,46.85537736,0.197373723,10.24363799,12.11334724,0.307172583
2635,-0.253605,2,32.173672,31.53183402,0.247669971,10.90722771,12.74489354,0.306080238
2636,-0.254086,1,24.94283,25.66044541,0.369574203,11.41554072,13.22955055,0.306332863
2637,-0.254567,2,34.792936,35.71474963,0.247669975,11.45823569,13.28359235,0.30511382
2638,-0.255048,4,39.616835,40.82320387,0.184735953,12.06823159,13.88219435,0.30351412
2639,-0.255529,3,96.174466,97.22169503,0.197373727,13.12059136,14.88561032,0.301812486
2640,-0.25601,9,-37.120287,-32.57465812,0.37162986,12.68561165,14.49520856,0.301920927
2641,-0.256491,6,-24.478389,-20.62006191,0.344706023,12.69699502,14.51878286,0.30189765
2642,-0.256972,7,-36.268485,-31.00860932,0.365179053,11.5459056,13.42057464,0.303575703
2643,-0.257453,5,-27.467966,-24.39773681,0.344311743,10.54509955,12.42920952,0.305059058
2644,-0.257934,6,92.052141,94.8357179,0.207882189,11.56264018,13.40959472,0.303434763
2645,-0.258415,4,16.411043,18.48075911,0.370321592,11.48724202,13.35662677,0.304673778
2646,-0.258896,6,-31.727294,-28.61128736,0.353532314,11.12737866,12.97057271,0.304513359
2647,-0.259377,1,79.653331,79.87015584,0.197373725,11.41276736,13.3007205,0.304513359
2648,-0.259858,6,-27.938728,-23.19345661,0.344311738,10.89552333,12.82963146,0.304260734
2649,-0.260339,5,-21.484224,-19.03699604,0.344706027,9.90522989,11.8930742,0.305598258
2650,-0.26082,2,11.367505,10.82604618,0.360785786,10.30009251,12.23326923,0.30575598
2651,-0.261301,2,23.78576,24.94903085,0.369574198,10.21631263,12.16918195,0.30699421
2652,-0.261782,5,-26.537126,-23.36061328,0.343277014,10.30871921,12.24791325,0.306722949
2653,-0.262263,7,83.020893,84.64822761,0.197373731,11.50130077,13.42528,0.305016292
2654,-0.262744,6,-29.197758,-26.33665879,0.344311746,10.89832562,12.84009405,0.30598271
2655,-0.263225,1,22.11615,20.89285461,0.247669975,10.90072515,12.83882177,0.30598271
2656,-0.263706,6,-31.270503,-27.59208158,0.34305885,10.8778566,12.83844336,0.305970181
2657,-0.264187,1,33.11955,30.52906616,0.197373726,11.29621958,13.20747827,0.304248176
2658,-0.264668,1,40.165258,38.52418461,0.144566203,12.09571078,13.94676655,0.301715451
2659,-0.265149,1,38.030063,40.6079255,0.144566201,12.77947402,14.60905885,0.299717996
2660,-0.26563,7,-35.934718,-31.03258297,0.372432412,12.2088541,14.06771748,0.299756629
2661,-0.266111,6,-28.31891,-25.50971713,0.340982877,12.21549208,14.06677743,0.299727567
2662,-0.266592,6,91.9209,83.65127742,0.197373726,12.33078066,14.06471291,0.299558741
2663,-0.267073,1,15.976198,16.24759798,0.369574202,12.25037319,13.97256958,0.300777784
2664,-0.267554,7,-30.810813,-27.97485494,0.341973732,12.26258387,13.99306145,0.300668227
2665,-0.268035,5,-26.60289,-23.36061328,0.344311749,12.0882442,13.79065433,0.300415603
2666,-0.268516,6,-25.873779,-22.94034801,0.34431175,12.22690339,13.91245009,0.299871297
2667,-0.268997,9,-36.475682,-31.49639161,0.373203588,11.53461932,13.2617111,0.299907591
2668,-0.269478,8,83.86824,81.87622294,0.197373727,11.64376671,13.35838358,0.299907591
2669,-0.269959,5,85.715487,89.40338287,0.19714609,11.62992781,13.38750335,0.299905314
2670,-0.27044,6,-32.268269,-29.07569666,0.352113186,11.59400394,13.35327301,0.300021414
2671,-0.270921,2,28.529387,31.65517263,0.178428111,12.25015809,13.97914733,0.298019838
2672,-0.271402,8,-35.563109,-31.03525924,0.35563108,12.23900719,13.98376131,0.298006198
2673,-0.271883,2,14.703024,16.49780863,0.369574201,12.69502556,14.43366139,0.298349461
2674,-0.272364,6,88.240391,92.89333884,0.207774661,13.88666312,15.6430567,0.297018424
2675,-0.272845,5,-26.038508,-23.77135021,0.369574204,13.41948915,15.16929706,0.298237466
